reclat,reclon
42.92706, -78.87701,
42.92716, -78.87701,
42.92726, -78.87701,
42.92735, -78.87701,
42.92745, -78.87701,
42.92754, -78.87701,
42.92764, -78.87701,
42.92772, -78.87701,
42.92780, -78.87701,
42.92785, -78.87701,
42.92789, -78.87701,
42.92792, -78.87701,
42.92793, -78.87688,
42.92796, -78.87679,
42.92796, -78.87667,
42.92797, -78.87654,
42.92797, -78.87639,
42.92794, -78.87622,
42.92794, -78.87605,
42.92795, -78.87588,
42.92795, -78.87570,
42.92796, -78.87552,
42.92796, -78.87534,
42.92796, -78.87515,
42.92796, -78.87497,
42.92797, -78.87479,
42.92797, -78.87462,
42.92797, -78.87447,
42.92797, -78.87435,
42.92798, -78.87425,
42.92798, -78.87420,
42.92798, -78.87416,
42.92798, -78.87413,
42.92798, -78.87408,
42.92798, -78.87402,
42.92799, -78.87389,
42.92799, -78.87383,
42.92799, -78.87379,
42.92812, -78.87374,
42.92820, -78.87374,
42.92831, -78.87374,
42.92843, -78.87374,
42.92853, -78.87374,
42.92864, -78.87374,
42.92874, -78.87375,
42.92882, -78.87375,
42.92888, -78.87375,
42.92891, -78.87375,
42.92894, -78.87375,
42.92897, -78.87375,
42.92899, -78.87375,
42.92897, -78.87375,
42.92894, -78.87375,
42.92896, -78.87375,
42.92894, -78.87375,
42.92892, -78.87375,
42.92889, -78.87375,
42.92886, -78.87375,
42.92889, -78.87375,
42.92890, -78.87375,
42.92894, -78.87375,
42.92896, -78.87375,
42.92898, -78.87375,
42.92901, -78.87375,
42.92899, -78.87375,
42.92896, -78.87375,
42.92900, -78.87375,
42.92903, -78.87375,
42.92901, -78.87375,
42.92899, -78.87375,
42.92901, -78.87375,
42.92904, -78.87375,
42.92900, -78.87375,
42.92899, -78.87368,
42.92901, -78.87369,
42.92902, -78.87372,
42.92901, -78.87368,
42.92902, -78.87366,
42.92904, -78.87368,
42.92906, -78.87371,
42.92908, -78.87372,
42.92910, -78.87372,
42.92912, -78.87371,
42.92915, -78.87371,
42.92917, -78.87371,
42.92920, -78.87370,
42.92924, -78.87370,
42.92926, -78.87370,
42.92928, -78.87369,
42.92931, -78.87369,
42.92933, -78.87369,
42.92936, -78.87369,
42.92939, -78.87369,
42.92941, -78.87369,
42.92944, -78.87370,
42.92946, -78.87370,
42.92949, -78.87371,
42.92952, -78.87371,
42.92954, -78.87372,
42.92957, -78.87372,
42.92959, -78.87372,
42.92961, -78.87371,
42.92964, -78.87371,
42.92966, -78.87371,
42.92969, -78.87371,
42.92970, -78.87372,
42.92973, -78.87372,
42.92975, -78.87372,
42.92979, -78.87371,
42.92981, -78.87371,
42.92983, -78.87371,
42.92987, -78.87370,
42.92989, -78.87370,
42.92992, -78.87370,
42.92994, -78.87370,
42.92997, -78.87370,
42.92999, -78.87370,
42.93001, -78.87370,
42.93004, -78.87369,
42.93006, -78.87367,
42.93008, -78.87366,
42.93011, -78.87365,
42.93013, -78.87364,
42.93016, -78.87364,
42.93019, -78.87364,
42.93021, -78.87364,
42.93024, -78.87364,
42.93027, -78.87364,
42.93030, -78.87364,
42.93034, -78.87364,
42.93037, -78.87363,
42.93039, -78.87363,
42.93041, -78.87363,
42.93044, -78.87363,
42.93045, -78.87365,
42.93049, -78.87366,
42.93050, -78.87366,
42.93053, -78.87366,
42.93056, -78.87367,
42.93059, -78.87368,
42.93062, -78.87368,
42.93064, -78.87368,
42.93067, -78.87369,
42.93070, -78.87369,
42.93072, -78.87369,
42.93074, -78.87368,
42.93078, -78.87366,
42.93081, -78.87365,
42.93083, -78.87365,
42.93086, -78.87364,
42.93088, -78.87364,
42.93091, -78.87362,
42.93095, -78.87361,
42.93098, -78.87360,
42.93100, -78.87360,
42.93102, -78.87360,
42.93105, -78.87359,
42.93108, -78.87360,
42.93111, -78.87360,
42.93113, -78.87359,
42.93115, -78.87359,
42.93117, -78.87359,
42.93121, -78.87359,
42.93124, -78.87359,
42.93127, -78.87359,
42.93129, -78.87358,
42.93132, -78.87358,
42.93136, -78.87358,
42.93138, -78.87358,
42.93141, -78.87358,
42.93144, -78.87358,
42.93146, -78.87358,
42.93148, -78.87357,
42.93150, -78.87357,
42.93152, -78.87358,
42.93155, -78.87358,
42.93158, -78.87359,
42.93161, -78.87359,
42.93164, -78.87359,
42.93167, -78.87360,
42.93170, -78.87360,
42.93173, -78.87360,
42.93175, -78.87360,
42.93178, -78.87360,
42.93180, -78.87360,
42.93183, -78.87362,
42.93186, -78.87364,
42.93190, -78.87365,
42.93192, -78.87367,
42.93194, -78.87368,
42.93196, -78.87370,
42.93198, -78.87371,
42.93201, -78.87373,
42.93203, -78.87374,
42.93205, -78.87375,
42.93208, -78.87375,
42.93211, -78.87376,
42.93213, -78.87377,
42.93216, -78.87379,
42.93219, -78.87379,
42.93222, -78.87381,
42.93225, -78.87382,
42.93227, -78.87383,
42.93231, -78.87382,
42.93234, -78.87380,
42.93236, -78.87378,
42.93238, -78.87375,
42.93241, -78.87373,
42.93243, -78.87373,
42.93246, -78.87372,
42.93245, -78.87368,
42.93245, -78.87366,
42.93244, -78.87362,
42.93243, -78.87357,
42.93243, -78.87353,
42.93242, -78.87349,
42.93242, -78.87346,
42.93241, -78.87343,
42.93241, -78.87340,
42.93240, -78.87337,
42.93240, -78.87333,
42.93240, -78.87331,
42.93239, -78.87327,
42.93237, -78.87325,
42.93237, -78.87328,
42.93237, -78.87330,
42.93237, -78.87333,
42.93239, -78.87334,
42.93237, -78.87333,
42.93235, -78.87334,
42.93237, -78.87331,
42.93237, -78.87328,
42.93237, -78.87324,
42.93237, -78.87320,
42.93237, -78.87317,
42.93237, -78.87313,
42.93238, -78.87310,
42.93238, -78.87307,
42.93238, -78.87301,
42.93238, -78.87296,
42.93238, -78.87293,
42.93238, -78.87290,
42.93238, -78.87287,
42.93239, -78.87284,
42.93240, -78.87280,
42.93240, -78.87276,
42.93242, -78.87276,
42.93243, -78.87271,
42.93243, -78.87268,
42.93243, -78.87265,
42.93242, -78.87263,
42.93242, -78.87259,
42.93243, -78.87255,
42.93243, -78.87251,
42.93243, -78.87247,
42.93242, -78.87243,
42.93242, -78.87240,
42.93243, -78.87237,
42.93244, -78.87233,
42.93245, -78.87229,
42.93246, -78.87225,
42.93247, -78.87221,
42.93247, -78.87219,
42.93247, -78.87216,
42.93247, -78.87213,
42.93249, -78.87212,
42.93248, -78.87210,
42.93247, -78.87207,
42.93246, -78.87203,
42.93246, -78.87201,
42.93245, -78.87198,
42.93243, -78.87197,
42.93244, -78.87194,
42.93243, -78.87190,
42.93243, -78.87187,
42.93243, -78.87183,
42.93243, -78.87180,
42.93242, -78.87176,
42.93243, -78.87172,
42.93243, -78.87170,
42.93244, -78.87166,
42.93244, -78.87161,
42.93244, -78.87157,
42.93245, -78.87154,
42.93245, -78.87150,
42.93246, -78.87147,
42.93246, -78.87144,
42.93246, -78.87141,
42.93246, -78.87138,
42.93246, -78.87134,
42.93245, -78.87132,
42.93245, -78.87128,
42.93244, -78.87125,
42.93243, -78.87123,
42.93242, -78.87121,
42.93240, -78.87119,
42.93239, -78.87116,
42.93237, -78.87112,
42.93236, -78.87109,
42.93234, -78.87107,
42.93233, -78.87104,
42.93231, -78.87101,
42.93230, -78.87100,
42.93228, -78.87098,
42.93225, -78.87095,
42.93224, -78.87092,
42.93224, -78.87089,
42.93225, -78.87085,
42.93225, -78.87081,
42.93224, -78.87078,
42.93223, -78.87076,
42.93222, -78.87073,
42.93221, -78.87069,
42.93220, -78.87066,
42.93219, -78.87063,
42.93218, -78.87060,
42.93217, -78.87058,
42.93217, -78.87055,
42.93217, -78.87051,
42.93217, -78.87047,
42.93216, -78.87044,
42.93217, -78.87040,
42.93217, -78.87036,
42.93218, -78.87033,
42.93219, -78.87030,
42.93219, -78.87027,
42.93220, -78.87023,
42.93220, -78.87020,
42.93220, -78.87017,
42.93220, -78.87013,
42.93220, -78.87010,
42.93220, -78.87006,
42.93219, -78.87004,
42.93218, -78.87001,
42.93218, -78.86998,
42.93217, -78.86995,
42.93216, -78.86992,
42.93215, -78.86989,
42.93215, -78.86986,
42.93213, -78.86984,
42.93212, -78.86981,
42.93211, -78.86978,
42.93210, -78.86976,
42.93209, -78.86974,
42.93209, -78.86970,
42.93208, -78.86967,
42.93208, -78.86963,
42.93207, -78.86960,
42.93207, -78.86956,
42.93207, -78.86952,
42.93206, -78.86949,
42.93206, -78.86945,
42.93205, -78.86942,
42.93205, -78.86940,
42.93204, -78.86936,
42.93203, -78.86933,
42.93202, -78.86930,
42.93201, -78.86928,
42.93199, -78.86925,
42.93197, -78.86923,
42.93195, -78.86922,
42.93193, -78.86920,
42.93191, -78.86919,
42.93189, -78.86916,
42.93188, -78.86914,
42.93186, -78.86912,
42.93183, -78.86910,
42.93181, -78.86909,
42.93178, -78.86908,
42.93176, -78.86908,
42.93174, -78.86907,
42.93172, -78.86904,
42.93170, -78.86904,
42.93168, -78.86902,
42.93167, -78.86897,
42.93166, -78.86892,
42.93164, -78.86889,
42.93163, -78.86886,
42.93162, -78.86883,
42.93161, -78.86881,
42.93162, -78.86876,
42.93161, -78.86873,
42.93161, -78.86870,
42.93159, -78.86866,
42.93158, -78.86864,
42.93157, -78.86861,
42.93156, -78.86858,
42.93155, -78.86855,
42.93154, -78.86852,
42.93153, -78.86849,
42.93151, -78.86847,
42.93149, -78.86844,
42.93148, -78.86842,
42.93146, -78.86839,
42.93145, -78.86837,
42.93143, -78.86835,
42.93142, -78.86832,
42.93141, -78.86829,
42.93141, -78.86827,
42.93138, -78.86827,
42.93136, -78.86829,
42.93134, -78.86831,
42.93132, -78.86833,
42.93129, -78.86833,
42.93127, -78.86833,
42.93125, -78.86834,
42.93123, -78.86835,
42.93120, -78.86836,
42.93118, -78.86837,
42.93116, -78.86838,
42.93114, -78.86839,
42.93112, -78.86842,
42.93109, -78.86843,
42.93107, -78.86843,
42.93104, -78.86843,
42.93102, -78.86841,
42.93099, -78.86841,
42.93096, -78.86841,
42.93094, -78.86842,
42.93091, -78.86843,
42.93091, -78.86846,
42.93092, -78.86848,
42.93094, -78.86850,
42.93095, -78.86852,
42.93097, -78.86854,
42.93099, -78.86856,
42.93100, -78.86860,
42.93101, -78.86862,
42.93102, -78.86864,
42.93104, -78.86866,
42.93106, -78.86868,
42.93107, -78.86870,
42.93108, -78.86873,
42.93108, -78.86876,
42.93107, -78.86879,
42.93107, -78.86882,
42.93106, -78.86885,
42.93105, -78.86889,
42.93104, -78.86891,
42.93104, -78.86893,
42.93102, -78.86896,
42.93101, -78.86898,
42.93101, -78.86901,
42.93100, -78.86904,
42.93099, -78.86906,
42.93098, -78.86909,
42.93097, -78.86911,
42.93096, -78.86914,
42.93095, -78.86917,
42.93095, -78.86920,
42.93094, -78.86923,
42.93093, -78.86926,
42.93093, -78.86929,
42.93092, -78.86932,
42.93092, -78.86935,
42.93091, -78.86938,
42.93090, -78.86940,
42.93089, -78.86943,
42.93088, -78.86946,
42.93087, -78.86948,
42.93086, -78.86951,
42.93084, -78.86954,
42.93083, -78.86957,
42.93082, -78.86959,
42.93081, -78.86962,
42.93079, -78.86964,
42.93077, -78.86966,
42.93075, -78.86968,
42.93074, -78.86970,
42.93072, -78.86972,
42.93071, -78.86974,
42.93071, -78.86977,
42.93071, -78.86980,
42.93070, -78.86984,
42.93070, -78.86987,
42.93068, -78.86989,
42.93068, -78.86986,
42.93068, -78.86981,
42.93068, -78.86978,
42.93068, -78.86974,
42.93067, -78.86971,
42.93066, -78.86968,
42.93065, -78.86965,
42.93063, -78.86962,
42.93062, -78.86960,
42.93061, -78.86956,
42.93059, -78.86954,
42.93058, -78.86952,
42.93057, -78.86950,
42.93055, -78.86948,
42.93053, -78.86946,
42.93051, -78.86944,
42.93050, -78.86942,
42.93049, -78.86938,
42.93048, -78.86936,
42.93046, -78.86933,
42.93045, -78.86930,
42.93043, -78.86928,
42.93041, -78.86926,
42.93039, -78.86924,
42.93038, -78.86922,
42.93036, -78.86920,
42.93035, -78.86918,
42.93033, -78.86916,
42.93031, -78.86914,
42.93028, -78.86912,
42.93026, -78.86911,
42.93023, -78.86909,
42.93022, -78.86906,
42.93022, -78.86904,
42.93020, -78.86902,
42.93018, -78.86901,
42.93016, -78.86899,
42.93014, -78.86898,
42.93011, -78.86897,
42.93009, -78.86895,
42.93007, -78.86894,
42.93004, -78.86892,
42.93002, -78.86892,
42.92999, -78.86891,
42.92997, -78.86889,
42.92995, -78.86888,
42.92993, -78.86886,
42.92992, -78.86885,
42.92990, -78.86883,
42.92989, -78.86881,
42.92987, -78.86878,
42.92984, -78.86877,
42.92982, -78.86876,
42.92980, -78.86875,
42.92978, -78.86873,
42.92977, -78.86876,
42.92976, -78.86878,
42.92977, -78.86882,
42.92977, -78.86885,
42.92977, -78.86889,
42.92977, -78.86892,
42.92977, -78.86895,
42.92977, -78.86898,
42.92977, -78.86901,
42.92977, -78.86904,
42.92977, -78.86907,
42.92977, -78.86911,
42.92977, -78.86913,
42.92976, -78.86917,
42.92976, -78.86920,
42.92976, -78.86923,
42.92975, -78.86926,
42.92975, -78.86929,
42.92974, -78.86932,
42.92974, -78.86935,
42.92974, -78.86938,
42.92973, -78.86941,
42.92973, -78.86944,
42.92972, -78.86947,
42.92972, -78.86951,
42.92972, -78.86954,
42.92972, -78.86957,
42.92972, -78.86961,
42.92972, -78.86964,
42.92972, -78.86967,
42.92972, -78.86969,
42.92971, -78.86972,
42.92971, -78.86974,
42.92971, -78.86978,
42.92971, -78.86981,
42.92971, -78.86983,
42.92972, -78.86987,
42.92973, -78.86989,
42.92974, -78.86992,
42.92975, -78.86995,
42.92976, -78.86998,
42.92977, -78.87001,
42.92978, -78.87004,
42.92979, -78.87007,
42.92980, -78.87010,
42.92981, -78.87012,
42.92982, -78.87014,
42.92983, -78.87017,
42.92984, -78.87020,
42.92985, -78.87023,
42.92987, -78.87026,
42.92988, -78.87029,
42.92990, -78.87031,
42.92991, -78.87033,
42.92993, -78.87035,
42.92994, -78.87038,
42.92996, -78.87040,
42.92998, -78.87041,
42.93000, -78.87042,
42.93002, -78.87044,
42.93003, -78.87047,
42.93004, -78.87050,
42.93006, -78.87052,
42.93006, -78.87055,
42.93007, -78.87058,
42.93009, -78.87061,
42.93010, -78.87063,
42.93012, -78.87065,
42.93014, -78.87068,
42.93016, -78.87070,
42.93018, -78.87072,
42.93019, -78.87074,
42.93021, -78.87076,
42.93022, -78.87078,
42.93024, -78.87080,
42.93026, -78.87083,
42.93028, -78.87085,
42.93030, -78.87087,
42.93031, -78.87089,
42.93033, -78.87091,
42.93035, -78.87093,
42.93036, -78.87096,
42.93037, -78.87099,
42.93038, -78.87102,
42.93039, -78.87105,
42.93039, -78.87108,
42.93040, -78.87110,
42.93041, -78.87112,
42.93043, -78.87114,
42.93044, -78.87117,
42.93045, -78.87119,
42.93047, -78.87121,
42.93049, -78.87122,
42.93051, -78.87124,
42.93053, -78.87126,
42.93056, -78.87128,
42.93058, -78.87129,
42.93059, -78.87131,
42.93061, -78.87133,
42.93063, -78.87136,
42.93064, -78.87138,
42.93065, -78.87141,
42.93065, -78.87144,
42.93067, -78.87147,
42.93069, -78.87150,
42.93071, -78.87152,
42.93072, -78.87154,
42.93073, -78.87157,
42.93074, -78.87160,
42.93075, -78.87163,
42.93076, -78.87166,
42.93077, -78.87169,
42.93077, -78.87172,
42.93078, -78.87175,
42.93078, -78.87178,
42.93079, -78.87181,
42.93080, -78.87183,
42.93081, -78.87186,
42.93082, -78.87189,
42.93083, -78.87191,
42.93084, -78.87193,
42.93086, -78.87196,
42.93087, -78.87198,
42.93089, -78.87199,
42.93091, -78.87202,
42.93092, -78.87204,
42.93094, -78.87206,
42.93096, -78.87208,
42.93097, -78.87210,
42.93099, -78.87212,
42.93100, -78.87214,
42.93102, -78.87215,
42.93103, -78.87217,
42.93105, -78.87219,
42.93107, -78.87220,
42.93109, -78.87222,
42.93111, -78.87224,
42.93112, -78.87226,
42.93114, -78.87229,
42.93115, -78.87231,
42.93117, -78.87233,
42.93119, -78.87235,
42.93121, -78.87237,
42.93122, -78.87239,
42.93123, -78.87241,
42.93126, -78.87243,
42.93128, -78.87245,
42.93130, -78.87247,
42.93132, -78.87248,
42.93134, -78.87250,
42.93135, -78.87251,
42.93137, -78.87252,
42.93139, -78.87254,
42.93141, -78.87256,
42.93143, -78.87257,
42.93145, -78.87258,
42.93147, -78.87259,
42.93149, -78.87260,
42.93151, -78.87260,
42.93153, -78.87261,
42.93155, -78.87261,
42.93158, -78.87261,
42.93160, -78.87261,
42.93162, -78.87261,
42.93165, -78.87262,
42.93167, -78.87262,
42.93169, -78.87263,
42.93171, -78.87262,
42.93174, -78.87261,
42.93177, -78.87261,
42.93179, -78.87261,
42.93181, -78.87261,
42.93183, -78.87261,
42.93185, -78.87262,
42.93187, -78.87263,
42.93188, -78.87265,
42.93190, -78.87266,
42.93192, -78.87267,
42.93195, -78.87267,
42.93197, -78.87268,
42.93199, -78.87267,
42.93201, -78.87266,
42.93203, -78.87264,
42.93205, -78.87262,
42.93206, -78.87260,
42.93208, -78.87258,
42.93210, -78.87256,
42.93211, -78.87254,
42.93213, -78.87252,
42.93214, -78.87249,
42.93216, -78.87246,
42.93217, -78.87243,
42.93218, -78.87240,
42.93219, -78.87238,
42.93220, -78.87235,
42.93221, -78.87232,
42.93222, -78.87230,
42.93223, -78.87227,
42.93224, -78.87225,
42.93225, -78.87223,
42.93227, -78.87221,
42.93227, -78.87218,
42.93227, -78.87216,
42.93227, -78.87213,
42.93227, -78.87210,
42.93227, -78.87207,
42.93227, -78.87204,
42.93226, -78.87201,
42.93226, -78.87198,
42.93226, -78.87195,
42.93227, -78.87191,
42.93228, -78.87188,
42.93229, -78.87185,
42.93229, -78.87182,
42.93230, -78.87179,
42.93230, -78.87175,
42.93232, -78.87174,
42.93235, -78.87175,
42.93237, -78.87177,
42.93239, -78.87180,
42.93241, -78.87183,
42.93242, -78.87187,
42.93243, -78.87190,
42.93244, -78.87193,
42.93245, -78.87196,
42.93247, -78.87198,
42.93248, -78.87201,
42.93248, -78.87204,
42.93249, -78.87207,
42.93248, -78.87210,
42.93248, -78.87213,
42.93248, -78.87216,
42.93249, -78.87219,
42.93248, -78.87221,
42.93248, -78.87224,
42.93248, -78.87228,
42.93248, -78.87231,
42.93246, -78.87233,
42.93245, -78.87235,
42.93244, -78.87237,
42.93244, -78.87240,
42.93243, -78.87243,
42.93243, -78.87246,
42.93242, -78.87248,
42.93242, -78.87251,
42.93241, -78.87254,
42.93241, -78.87257,
42.93241, -78.87259,
42.93240, -78.87262,
42.93240, -78.87264,
42.93239, -78.87268,
42.93239, -78.87271,
42.93239, -78.87273,
42.93238, -78.87276,
42.93238, -78.87280,
42.93238, -78.87283,
42.93238, -78.87287,
42.93239, -78.87290,
42.93239, -78.87294,
42.93239, -78.87297,
42.93239, -78.87299,
42.93239, -78.87303,
42.93239, -78.87307,
42.93240, -78.87310,
42.93241, -78.87313,
42.93241, -78.87316,
42.93241, -78.87319,
42.93241, -78.87321,
42.93240, -78.87324,
42.93240, -78.87327,
42.93239, -78.87330,
42.93238, -78.87332,
42.93237, -78.87330,
42.93239, -78.87331,
42.93241, -78.87332,
42.93241, -78.87335,
42.93241, -78.87339,
42.93239, -78.87340,
42.93240, -78.87337,
42.93240, -78.87333,
42.93237, -78.87331,
42.93238, -78.87328,
42.93239, -78.87326,
42.93241, -78.87327,
42.93241, -78.87330,
42.93239, -78.87333,
42.93241, -78.87331,
42.93245, -78.87329,
42.93246, -78.87328,
42.93242, -78.87329,
42.93241, -78.87334,
42.93239, -78.87334,
42.93240, -78.87331,
42.93239, -78.87328,
42.93237, -78.87331,
42.93238, -78.87333,
42.93240, -78.87331,
42.93242, -78.87330,
42.93241, -78.87327,
42.93241, -78.87325,
42.93240, -78.87322,
42.93238, -78.87319,
42.93237, -78.87316,
42.93238, -78.87313,
42.93238, -78.87310,
42.93240, -78.87310,
42.93242, -78.87310,
42.93243, -78.87309,
42.93245, -78.87311,
42.93247, -78.87309,
42.93247, -78.87308,
42.93244, -78.87311,
42.93242, -78.87309,
42.93242, -78.87312,
42.93244, -78.87314,
42.93241, -78.87313,
42.93241, -78.87310,
42.93241, -78.87312,
42.93243, -78.87311,
42.93241, -78.87312,
42.93240, -78.87314,
42.93240, -78.87318,
42.93240, -78.87322,
42.93240, -78.87325,
42.93240, -78.87328,
42.93240, -78.87331,
42.93240, -78.87335,
42.93241, -78.87337,
42.93241, -78.87340,
42.93242, -78.87344,
42.93243, -78.87346,
42.93243, -78.87350,
42.93243, -78.87353,
42.93243, -78.87356,
42.93243, -78.87359,
42.93243, -78.87363,
42.93243, -78.87366,
42.93243, -78.87369,
42.93243, -78.87372,
42.93243, -78.87375,
42.93242, -78.87378,
42.93242, -78.87380,
42.93243, -78.87382,
42.93244, -78.87384,
42.93244, -78.87389,
42.93244, -78.87393,
42.93243, -78.87397,
42.93244, -78.87400,
42.93244, -78.87404,
42.93245, -78.87407,
42.93245, -78.87410,
42.93245, -78.87414,
42.93244, -78.87416,
42.93243, -78.87420,
42.93242, -78.87423,
42.93242, -78.87426,
42.93242, -78.87429,
42.93241, -78.87431,
42.93241, -78.87434,
42.93240, -78.87437,
42.93237, -78.87438,
42.93235, -78.87437,
42.93232, -78.87436,
42.93229, -78.87435,
42.93226, -78.87433,
42.93223, -78.87432,
42.93221, -78.87431,
42.93219, -78.87430,
42.93216, -78.87429,
42.93213, -78.87428,
42.93211, -78.87427,
42.93209, -78.87425,
42.93207, -78.87423,
42.93204, -78.87421,
42.93202, -78.87420,
42.93200, -78.87418,
42.93198, -78.87417,
42.93196, -78.87415,
42.93194, -78.87414,
42.93192, -78.87412,
42.93190, -78.87410,
42.93188, -78.87408,
42.93187, -78.87406,
42.93185, -78.87404,
42.93183, -78.87402,
42.93182, -78.87401,
42.93179, -78.87398,
42.93177, -78.87397,
42.93175, -78.87396,
42.93173, -78.87394,
42.93171, -78.87392,
42.93169, -78.87391,
42.93167, -78.87389,
42.93166, -78.87387,
42.93164, -78.87385,
42.93162, -78.87383,
42.93160, -78.87382,
42.93158, -78.87380,
42.93156, -78.87379,
42.93155, -78.87377,
42.93153, -78.87376,
42.93151, -78.87375,
42.93149, -78.87374,
42.93147, -78.87373,
42.93144, -78.87372,
42.93143, -78.87371,
42.93140, -78.87370,
42.93138, -78.87369,
42.93136, -78.87369,
42.93134, -78.87368,
42.93132, -78.87367,
42.93130, -78.87366,
42.93127, -78.87364,
42.93124, -78.87364,
42.93122, -78.87364,
42.93120, -78.87363,
42.93118, -78.87363,
42.93116, -78.87362,
42.93114, -78.87361,
42.93111, -78.87361,
42.93109, -78.87360,
42.93107, -78.87360,
42.93105, -78.87360,
42.93102, -78.87360,
42.93099, -78.87361,
42.93096, -78.87361,
42.93095, -78.87361,
42.93093, -78.87361,
42.93090, -78.87361,
42.93089, -78.87359,
42.93087, -78.87357,
42.93085, -78.87355,
42.93083, -78.87355,
42.93081, -78.87355,
42.93079, -78.87355,
42.93077, -78.87355,
42.93075, -78.87355,
42.93073, -78.87355,
42.93070, -78.87355,
42.93068, -78.87356,
42.93065, -78.87357,
42.93063, -78.87358,
42.93061, -78.87359,
42.93058, -78.87358,
42.93056, -78.87357,
42.93054, -78.87357,
42.93052, -78.87358,
42.93050, -78.87357,
42.93047, -78.87357,
42.93044, -78.87358,
