reclon,reclat,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
-78.8475213479985,42.9366566520584,0,0,2807,196.354766093717,2020/10/11 13:39:32+00,,,,,,,,,,,,,,,,,,,,,
-78.8475272153307,42.9366336437342,0,0,2808,196.805656932015,2020/10/11 13:39:34+00,,,,,,,,,,,,,,,,,,,,,
-78.8475420512993,42.9366108030481,0,0,2809,197.390895635046,2020/10/11 13:39:36+00,,,,,,,,,,,,,,,,,,,,,
-78.8475519419451,42.9365805443776,0,0,2810,197.838160957948,2020/10/11 13:39:38+00,,,,,,,,,,,,,,,,,,,,,
-78.8475541212399,42.9365549376634,0,0,2811,197.640053072517,2020/10/11 13:39:40+00,,,,,,,,,,,,,,,,,,,,,
-78.8475578092773,42.9365314683346,0,0,2812,197.409490598508,2020/10/11 13:39:42+00,,,,,,,,,,,,,,,,,,,,,
-78.8475642633427,42.9365082085532,0,0,2813,197.952830957599,2020/10/11 13:39:44+00,,,,,,,,,,,,,,,,,,,,,
-78.8475719746937,42.9364859965098,0,0,2814,198.003894169417,2020/10/11 13:39:46+00,,,,,,,,,,,,,,,,,,,,,
-78.8475785125781,42.9364608088908,0,0,2815,198.145702966492,2020/10/11 13:39:48+00,,,,,,,,,,,,,,,,,,,,,
-78.8475845475484,42.9364382196618,0,0,2816,198.374079603851,2020/10/11 13:39:50+00,,,,,,,,,,,,,,,,,,,,,
-78.8475885708619,42.9364134930474,0,0,2817,198.109880478907,2020/10/11 13:39:52+00,,,,,,,,,,,,,,,,,,,,,
-78.8475902472426,42.9363908619088,0,0,2818,198.000149033374,2020/10/11 13:39:54+00,,,,,,,,,,,,,,,,,,,,,
-78.8475917559851,42.936366177204,0,0,2819,198.194029582904,2020/10/11 13:39:56+00,,,,,,,,,,,,,,,,,,,,,
-78.8475971204032,42.936339858028,0,0,2820,197.983042824348,2020/10/11 13:39:58+00,,,,,,,,,,,,,,,,,,,,,
-78.8476037421067,42.9363116529239,0,0,2821,197.554882980317,2020/10/11 13:40:00+00,,,,,,,,,,,,,,,,,,,,,
-78.8476116210957,42.936289398971,0,0,2822,197.433457383289,2020/10/11 13:40:02+00,,,,,,,,,,,,,,,,,,,,,
-78.8476223499317,42.9362662230087,0,0,2823,197.530965791332,2020/10/11 13:40:04+00,,,,,,,,,,,,,,,,,,,,,
-78.8476350066055,42.936243172775,0,0,2824,197.702523075283,2020/10/11 13:40:06+00,,,,,,,,,,,,,,,,,,,,,
-78.8476477470983,42.9362219665599,0,0,2825,197.534648567879,2020/10/11 13:40:08+00,,,,,,,,,,,,,,,,,,,,,
-78.8476555422683,42.9362017242638,0,0,2826,197.512864780666,2020/10/11 13:40:10+00,,,,,,,,,,,,,,,,,,,,,
-78.8476594817628,42.9361791350347,0,0,2827,197.690010532838,2020/10/11 13:40:12+00,,,,,,,,,,,,,,,,,,,,,
-78.8476687856753,42.9361549113346,0,0,2828,197.95822099097,2020/10/11 13:40:14+00,,,,,,,,,,,,,,,,,,,,,
-78.847678508683,42.9361292627109,0,0,2829,198.026353064632,2020/10/11 13:40:16+00,,,,,,,,,,,,,,,,,,,,,
-78.8476831187297,42.9361035302681,0,0,2830,198.111792847388,2020/10/11 13:40:18+00,,,,,,,,,,,,,,,,,,,,,
-78.8476882316906,42.9360786360157,0,0,2831,197.948540861146,2020/10/11 13:40:20+00,,,,,,,,,,,,,,,,,,,,,
-78.8477013912786,42.936058184172,0,0,2832,197.736697505915,2020/10/11 13:40:22+00,,,,,,,,,,,,,,,,,,,,,
-78.8477161434282,42.9360365588618,0,0,2833,197.722569738778,2020/10/11 13:40:24+00,,,,,,,,,,,,,,,,,,,,,
-78.8477306441207,42.9360142629993,0,0,2834,197.617268209347,2020/10/11 13:40:26+00,,,,,,,,,,,,,,,,,,,,,
-78.8477409538616,42.935993517789,0,0,2835,197.826263019776,2020/10/11 13:40:28+00,,,,,,,,,,,,,,,,,,,,,
-78.8477444742609,42.9359739879546,0,0,2836,197.816983864702,2020/10/11 13:40:30+00,,,,,,,,,,,,,,,,,,,,,
-78.847749922498,42.9359530751062,0,0,2837,197.651081742449,2020/10/11 13:40:32+00,,,,,,,,,,,,,,,,,,,,,
-78.8477554545541,42.9359267978397,0,0,2838,197.867249482544,2020/10/11 13:40:34+00,,,,,,,,,,,,,,,,,,,,,
-78.8477721345414,42.9359032446918,0,0,2839,197.955335358891,2020/10/11 13:40:36+00,,,,,,,,,,,,,,,,,,,,,
-78.8477926702042,42.9358880734471,0,0,2840,198.564974849593,2020/10/11 13:40:38+00,,,,,,,,,,,,,,,,,,,,,
-78.8478167262663,42.9358704295409,0,0,2841,198.011009086625,2020/10/11 13:40:40+00,,,,,,,,,,,,,,,,,,,,,
-78.8478542771925,42.9358545877439,0,0,2842,198.422249170226,2020/10/11 13:40:42+00,,,,,,,,,,,,,,,,,,,,,
-78.8478893135477,42.9358369019282,0,0,2843,198.248547825318,2020/10/11 13:40:44+00,,,,,,,,,,,,,,,,,,,,,
-78.8479208295036,42.9358208086741,0,0,2844,197.761098178968,2020/10/11 13:40:46+00,,,,,,,,,,,,,,,,,,,,,
-78.8479517587264,42.9358064337102,0,0,2845,197.764114149544,2020/10/11 13:40:48+00,,,,,,,,,,,,,,,,,,,,,
-78.8479826879491,42.9357960401503,0,0,2846,197.503079914202,2020/10/11 13:40:50+00,,,,,,,,,,,,,,,,,,,,,
-78.8480152935524,42.9357844731239,0,0,2847,197.342294616694,2020/10/11 13:40:52+00,,,,,,,,,,,,,,,,,,,,,
-78.8480429538329,42.9357700143409,0,0,2848,197.176991943065,2020/10/11 13:40:54+00,,,,,,,,,,,,,,,,,,,,,
-78.8480835222442,42.9357639793706,0,0,2849,197.379927651587,2020/10/11 13:40:56+00,,,,,,,,,,,,,,,,,,,,,
-78.8481204864372,42.9357670387653,0,0,2850,197.281341005654,2020/10/11 13:40:58+00,,,,,,,,,,,,,,,,,,,,,
-78.8481534273167,42.9357654881132,0,0,2851,197.564844640649,2020/10/11 13:41:00+00,,,,,,,,,,,,,,,,,,,,,
-78.848183266892,42.9357613809807,0,0,2852,197.569286853838,2020/10/11 13:41:02+00,,,,,,,,,,,,,,,,,,,,,
-78.8482136932005,42.9357513646064,0,0,2853,197.340025932675,2020/10/11 13:41:04+00,,,,,,,,,,,,,,,,,,,,,
-78.8482446224232,42.9357374506471,0,0,2854,197.093769532417,2020/10/11 13:41:06+00,,,,,,,,,,,,,,,,,,,,,
-78.8482769765694,42.9357214831216,0,0,2855,197.016727873514,2020/10/11 13:41:08+00,,,,,,,,,,,,,,,,,,,,,
-78.8483115100105,42.9357090359954,0,0,2856,196.961769062236,2020/10/11 13:41:10+00,,,,,,,,,,,,,,,,,,,,,
-78.8483460434515,42.9356994806257,0,0,2857,197.050751703815,2020/10/11 13:41:12+00,,,,,,,,,,,,,,,,,,,,,
-78.8483795710642,42.9356920626414,0,0,2858,196.968891062939,2020/10/11 13:41:14+00,,,,,,,,,,,,,,,,,,,,,
-78.8484125119437,42.9356890451563,0,0,2859,196.818896037978,2020/10/11 13:41:16+00,,,,,,,,,,,,,,,,,,,,,
-78.8484452013661,42.9356839321954,0,0,2860,196.618646113467,2020/10/11 13:41:18+00,,,,,,,,,,,,,,,,,,,,,
-78.8484739512939,42.9356741672782,0,0,2861,196.901761450935,2020/10/11 13:41:20+00,,,,,,,,,,,,,,,,,,,,,
-78.8485094905634,42.9356599180428,0,0,2862,196.801042412391,2020/10/11 13:41:22+00,,,,,,,,,,,,,,,,,,,,,
-78.8485389948626,42.93564457916,0,0,2863,196.534189217668,2020/10/11 13:41:24+00,,,,,,,,,,,,,,,,,,,,,
-78.8485690858949,42.9356276896251,0,0,2864,196.456323174464,2020/10/11 13:41:26+00,,,,,,,,,,,,,,,,,,,,,
-78.8486022782315,42.9356187209887,0,0,2865,196.471219231636,2020/10/11 13:41:28+00,,,,,,,,,,,,,,,,,,,,,
-78.8486391586055,42.9356169188795,0,0,2866,196.415136620832,2020/10/11 13:41:30+00,,,,,,,,,,,,,,,,,,,,,
-78.8486813195784,42.9356161225987,0,0,2867,196.377522291939,2020/10/11 13:41:32+00,,,,,,,,,,,,,,,,,,,,,
-78.8487241511036,42.9356181342555,0,0,2868,196.344359576073,2020/10/11 13:41:34+00,,,,,,,,,,,,,,,,,,,,,
-78.8487591874589,42.9356166674224,0,0,2869,196.287796938357,2020/10/11 13:41:36+00,,,,,,,,,,,,,,,,,,,,,
-78.8487983309467,42.9356116382805,0,0,2870,196.338818228209,2020/10/11 13:41:38+00,,,,,,,,,,,,,,,,,,,,,
-78.8488349598635,42.9356097523523,0,0,2871,196.28180523206,2020/10/11 13:41:40+00,,,,,,,,,,,,,,,,,,,,,
-78.8488761988271,42.9356073216004,0,0,2872,196.19943599106,2020/10/11 13:41:42+00,,,,,,,,,,,,,,,,,,,,,
-78.848912827744,42.935603717382,0,0,2873,196.242474435908,2020/10/11 13:41:44+00,,,,,,,,,,,,,,,,,,,,,
-78.8489487861086,42.9356041783867,0,0,2874,196.102060465442,2020/10/11 13:41:46+00,,,,,,,,,,,,,,,,,,,,,
-78.8489808049787,42.9356061481339,0,0,2875,196.030210948039,2020/10/11 13:41:48+00,,,,,,,,,,,,,,,,,,,,,
-78.8490146678675,42.9356096685333,0,0,2876,195.898006995517,2020/10/11 13:41:50+00,,,,,,,,,,,,,,,,,,,,,
-78.8490485307563,42.9356093751666,0,0,2877,195.87398668978,2020/10/11 13:41:52+00,,,,,,,,,,,,,,,,,,,,,
-78.849076693951,42.9356097104428,0,0,2878,195.718807219631,2020/10/11 13:41:54+00,,,,,,,,,,,,,,,,,,,,,
-78.849105779155,42.9356111772758,0,0,2879,195.896396231661,2020/10/11 13:41:56+00,,,,,,,,,,,,,,,,,,,,,
-78.849140061139,42.9356120573757,0,0,2880,195.956006122285,2020/10/11 13:41:58+00,,,,,,,,,,,,,,,,,,,,,
-78.8491776120652,42.9356110515473,0,0,2881,196.065997669497,2020/10/11 13:42:00+00,,,,,,,,,,,,,,,,,,,,,
-78.8492153306295,42.9356100038094,0,0,2882,195.99800396866,2020/10/11 13:42:02+00,,,,,,,,,,,,,,,,,,,,,
-78.8492471818615,42.9356098780808,0,0,2883,195.846370270618,2020/10/11 13:42:04+00,,,,,,,,,,,,,,,,,,,,,
-78.8492809609313,42.9356123926518,0,0,2884,195.820833776416,2020/10/11 13:42:06+00,,,,,,,,,,,,,,,,,,,,,
-78.8493107166876,42.9356175475222,0,0,2885,195.848356941541,2020/10/11 13:42:08+00,,,,,,,,,,,,,,,,,,,,,
-78.8493458368618,42.9356193496314,0,0,2886,195.973085703621,2020/10/11 13:42:10+00,,,,,,,,,,,,,,,,,,,,,
-78.8493791968365,42.9356192239029,0,0,2887,195.871098530929,2020/10/11 13:42:12+00,,,,,,,,,,,,,,,,,,,,,
-78.8494143170108,42.9356177151603,0,0,2888,196.124576452615,2020/10/11 13:42:14+00,,,,,,,,,,,,,,,,,,,,,
-78.8494495210041,42.9356159549606,0,0,2889,196.077004087601,2020/10/11 13:42:16+00,,,,,,,,,,,,,,,,,,,,,
-78.8494873233874,42.9356118478281,0,0,2890,196.127626240507,2020/10/11 13:42:18+00,,,,,,,,,,,,,,,,,,,,,
-78.8495253772278,42.9356087465239,0,0,2891,196.225084651642,2020/10/11 13:42:20+00,,,,,,,,,,,,,,,,,,,,,
-78.849563095792,42.935608914162,0,0,2892,195.965933873642,2020/10/11 13:42:22+00,,,,,,,,,,,,,,,,,,,,,
-78.8495982997854,42.9356062738625,0,0,2893,195.955211408317,2020/10/11 13:42:24+00,,,,,,,,,,,,,,,,,,,,,
-78.8496345096071,42.9356090818,0,0,2894,195.696669113734,2020/10/11 13:42:26+00,,,,,,,,,,,,,,,,,,,,,
-78.8496681210388,42.9356100876284,0,0,2895,195.601518369691,2020/10/11 13:42:28+00,,,,,,,,,,,,,,,,,,,,,
-78.8497044146795,42.9356105905426,0,0,2896,195.459340240086,2020/10/11 13:42:30+00,,,,,,,,,,,,,,,,,,,,,
-78.8497430552531,42.9356147395847,0,0,2897,195.479043424105,2020/10/11 13:42:32+00,,,,,,,,,,,,,,,,,,,,,
-78.8497838751216,42.9356187209887,0,0,2898,195.298177465943,2020/10/11 13:42:34+00,,,,,,,,,,,,,,,,,,,,,
-78.8498158939917,42.9356200201837,0,0,2899,195.459145281474,2020/10/11 13:42:36+00,,,,,,,,,,,,,,,,,,,,,
-78.8498473261286,42.9356230795783,0,0,2900,195.318643121208,2020/10/11 13:42:38+00,,,,,,,,,,,,,,,,,,,,,
-78.8498808537413,42.9356247140494,0,0,2901,195.39315851591,2020/10/11 13:42:40+00,,,,,,,,,,,,,,,,,,,,,
-78.8499142137159,42.935626306611,0,0,2902,195.571735762116,2020/10/11 13:42:42+00,,,,,,,,,,,,,,,,,,,,,
-78.849951429366,42.9356304137436,0,0,2903,195.59215091578,2020/10/11 13:42:44+00,,,,,,,,,,,,,,,,,,,,,
-78.8499835320551,42.9356356943426,0,0,2904,195.535843501334,2020/10/11 13:42:46+00,,,,,,,,,,,,,,,,,,,,,
-78.8500152994682,42.9356404301179,0,0,2905,195.532676987553,2020/10/11 13:42:48+00,,,,,,,,,,,,,,,,,,,,,
-78.8500498329092,42.935646129812,0,0,2906,195.523557536421,2020/10/11 13:42:50+00,,,,,,,,,,,,,,,,,,,,,
-78.8500851207216,42.9356466746358,0,0,2907,195.558385873724,2020/10/11 13:42:52+00,,,,,,,,,,,,,,,,,,,,,
-78.850120576172,42.9356486862925,0,0,2908,195.472123993802,2020/10/11 13:42:54+00,,,,,,,,,,,,,,,,,,,,,
-78.850154941975,42.9356523743299,0,0,2909,195.333732769475,2020/10/11 13:42:56+00,,,,,,,,,,,,,,,,,,,,,
-78.8501901459683,42.9356594989476,0,0,2910,195.394941309531,2020/10/11 13:42:58+00,,,,,,,,,,,,,,,,,,,,,
-78.8502240088571,42.9356679227603,0,0,2911,195.12169910546,2020/10/11 13:43:00+00,,,,,,,,,,,,,,,,,,,,,
-78.8502574526508,42.9356748797399,0,0,2912,195.107225515457,2020/10/11 13:43:02+00,,,,,,,,,,,,,,,,,,,,,
-78.8502916508157,42.9356794897867,0,0,2913,195.208397001944,2020/10/11 13:43:04+00,,,,,,,,,,,,,,,,,,,,,
-78.8503303752084,42.9356831359146,0,0,2914,195.214319066457,2020/10/11 13:43:06+00,,,,,,,,,,,,,,,,,,,,,
-78.8503675908585,42.9356874945042,0,0,2915,195.251646659436,2020/10/11 13:43:08+00,,,,,,,,,,,,,,,,,,,,,
-78.8504025433947,42.9356930265603,0,0,2916,195.280777435503,2020/10/11 13:43:10+00,,,,,,,,,,,,,,,,,,,,,
-78.8504371606548,42.9356978880641,0,0,2917,195.244895718615,2020/10/11 13:43:12+00,,,,,,,,,,,,,,,,,,,,,
-78.8504723646481,42.9357029591156,0,0,2918,195.231602596085,2020/10/11 13:43:14+00,,,,,,,,,,,,,,,,,,,,,
-78.8505104184885,42.935708197805,0,0,2919,195.049465160718,2020/10/11 13:43:16+00,,,,,,,,,,,,,,,,,,,,,
-78.8505464606721,42.9357172502605,0,0,2920,194.978904357304,2020/10/11 13:43:18+00,,,,,,,,,,,,,,,,,,,,,
-78.8505814132084,42.9357257998017,0,0,2921,195.01106365579,2020/10/11 13:43:20+00,,,,,,,,,,,,,,,,,,,,,
-78.850612258612,42.9357345588905,0,0,2922,194.941124517357,2020/10/11 13:43:22+00,,,,,,,,,,,,,,,,,,,,,
-78.8506448642154,42.9357443238077,0,0,2923,194.840072122559,2020/10/11 13:43:24+00,,,,,,,,,,,,,,,,,,,,,
-78.8506793976564,42.9357511131493,0,0,2924,194.992395429321,2020/10/11 13:43:26+00,,,,,,,,,,,,,,,,,,,,,
-78.8507156074781,42.9357567709339,0,0,2925,194.865883256718,2020/10/11 13:43:28+00,,,,,,,,,,,,,,,,,,,,,
-78.8507528231282,42.9357627220852,0,0,2926,194.941559492892,2020/10/11 13:43:30+00,,,,,,,,,,,,,,,,,,,,,
-78.8507887814928,42.9357696790648,0,0,2927,195.14357553472,2020/10/11 13:43:32+00,,,,,,,,,,,,,,,,,,,,,
-78.8508230634768,42.9357777256918,0,0,2928,195.098674117766,2020/10/11 13:43:34+00,,,,,,,,,,,,,,,,,,,,,
-78.8508544117947,42.9357872391519,0,0,2929,194.874793719736,2020/10/11 13:43:36+00,,,,,,,,,,,,,,,,,,,,,
-78.85087905459,42.9357936932174,0,0,2930,195.184575529366,2020/10/11 13:43:38+00,,,,,,,,,,,,,,,,,,,,,
-78.8509047032137,42.9358007759256,0,0,2931,195.284211916206,2020/10/11 13:43:40+00,,,,,,,,,,,,,,,,,,,,,
-78.8509326987703,42.9358064337102,0,0,2932,195.510487534639,2020/10/11 13:43:44+00,,,,,,,,,,,,,,,,,,,,,
-78.850963795631,42.9358192580221,0,0,2933,195.546415030776,2020/10/11 13:43:53+00,,,,,,,,,,,,,,,,,,,,,
-78.85097946979,42.9358460801122,0,0,2934,195.492031178831,2020/10/11 13:43:55+00,,,,,,,,,,,,,,,,,,,,,
-78.8509720937152,42.9358796077249,0,0,2935,195.386225721565,2020/10/11 13:43:57+00,,,,,,,,,,,,,,,,,,,,,
-78.8509587664891,42.9359070584578,0,0,2936,195.549513484624,2020/10/11 13:43:59+00,,,,,,,,,,,,,,,,,,,,,
-78.8509457745392,42.9359301086915,0,0,2937,195.628444056672,2020/10/11 13:44:01+00,,,,,,,,,,,,,,,,,,,,,
-78.8509391528357,42.9359519016397,0,0,2938,195.613312684522,2020/10/11 13:44:03+00,,,,,,,,,,,,,,,,,,,,,
-78.8509233110387,42.9359733593119,0,0,2939,195.744037929853,2020/10/11 13:44:06+00,,,,,,,,,,,,,,,,,,,,,
-78.8509088941653,42.9359912127656,0,0,2940,195.897557433489,2020/10/11 13:44:08+00,,,,,,,,,,,,,,,,,,,,,
-78.8509094808985,42.936009275767,0,0,2941,195.876796125323,2020/10/11 13:44:10+00,,,,,,,,,,,,,,,,,,,,,
-78.8509068825085,42.9360355949429,0,0,2942,196.381889655434,2020/10/11 13:44:12+00,,,,,,,,,,,,,,,,,,,,,
-78.8509047870327,42.9360596929145,0,0,2943,196.209365457229,2020/10/11 13:44:13+00,,,,,,,,,,,,,,,,,,,,,
-78.8509010989953,42.9360957770077,0,0,2944,196.04653262913,2020/10/11 13:44:15+00,,,,,,,,,,,,,,,,,,,,,
-78.8508979976911,42.9361287178872,0,0,2945,195.913211092518,2020/10/11 13:44:17+00,,,,,,,,,,,,,,,,,,,,,
-78.8508925494541,42.9361607367573,0,0,2946,195.963219429098,2020/10/11 13:44:19+00,,,,,,,,,,,,,,,,,,,,,
-78.8508810662467,42.9361935938177,0,0,2947,196.182619205151,2020/10/11 13:44:21+00,,,,,,,,,,,,,,,,,,,,,
-78.8508735225339,42.9362226790217,0,0,2948,196.256537033576,2020/10/11 13:44:23+00,,,,,,,,,,,,,,,,,,,,,
-78.8508688286681,42.9362526443255,0,0,2949,196.385270870182,2020/10/11 13:44:25+00,,,,,,,,,,,,,,,,,,,,,
-78.8508627098788,42.9362788796825,0,0,2950,195.857101161495,2020/10/11 13:44:27+00,,,,,,,,,,,,,,,,,,,,,
-78.8508531545092,42.9363102699099,0,0,2951,195.966472163783,2020/10/11 13:44:29+00,,,,,,,,,,,,,,,,,,,,,
-78.8508427609492,42.9363391036568,0,0,2952,196.250101565176,2020/10/11 13:44:31+00,,,,,,,,,,,,,,,,,,,,,
-78.8508308586467,42.9363597231386,0,0,2953,195.861480559364,2020/10/11 13:44:33+00,,,,,,,,,,,,,,,,,,,,,
-78.8508221414674,42.9363798397062,0,0,2954,196.025972056185,2020/10/11 13:44:35+00,,,,,,,,,,,,,,,,,,,,,
-78.8508071378608,42.9364027642114,0,0,2955,195.614585984577,2020/10/11 13:44:37+00,,,,,,,,,,,,,,,,,,,,,
-78.8507955708344,42.9364261497212,0,0,2956,195.997440907812,2020/10/11 13:44:39+00,,,,,,,,,,,,,,,,,,,,,
-78.8507859316457,42.9364514630688,0,0,2957,196.047054696074,2020/10/11 13:44:41+00,,,,,,,,,,,,,,,,,,,,,
-78.8507794775803,42.9364741780264,0,0,2958,196.142702204856,2020/10/11 13:44:43+00,,,,,,,,,,,,,,,,,,,,,
-78.8507736940671,42.9364972701696,0,0,2959,196.204474321853,2020/10/11 13:44:45+00,,,,,,,,,,,,,,,,,,,,,
-78.8507709280391,42.9365226673362,0,0,2960,196.302371761639,2020/10/11 13:44:47+00,,,,,,,,,,,,,,,,,,,,,
-78.8507679105539,42.9365466814888,0,0,2961,196.193577692267,2020/10/11 13:44:49+00,,,,,,,,,,,,,,,,,,,,,
-78.8507625461359,42.9365678038848,0,0,2962,196.260841474582,2020/10/11 13:44:51+00,,,,,,,,,,,,,,,,,,,,,
-78.850757600813,42.9365888005522,0,0,2963,196.282253052796,2020/10/11 13:44:53+00,,,,,,,,,,,,,,,,,,,,,
-78.8507519011189,42.9366123117906,0,0,2964,195.942682146376,2020/10/11 13:44:55+00,,,,,,,,,,,,,,,,,,,,,
-78.8507461176057,42.9366377508668,0,0,2965,196.251539739456,2020/10/11 13:44:57+00,,,,,,,,,,,,,,,,,,,,,
-78.8507410046447,42.9366635671285,0,0,2966,196.282459272026,2020/10/11 13:44:59+00,,,,,,,,,,,,,,,,,,,,,
-78.8507379033406,42.9366870783669,0,0,2967,196.266439188786,2020/10/11 13:45:01+00,,,,,,,,,,,,,,,,,,,,,
-78.850731197818,42.9367102543292,0,0,2968,196.214403010466,2020/10/11 13:45:03+00,,,,,,,,,,,,,,,,,,,,,
-78.8507242408384,42.9367342684818,0,0,2969,196.271240246013,2020/10/11 13:45:05+00,,,,,,,,,,,,,,,,,,,,,
-78.8507182058681,42.9367578635392,0,0,2970,196.354048646021,2020/10/11 13:45:07+00,,,,,,,,,,,,,,,,,,,,,
-78.8507120870788,42.9367825482441,0,0,2971,195.944558914356,2020/10/11 13:45:09+00,,,,,,,,,,,,,,,,,,,,,
-78.8507044595469,42.9367997311456,0,0,2972,196.073242328355,2020/10/11 13:45:11+00,,,,,,,,,,,,,,,,,,,,,
-78.8506956585486,42.9368175845993,0,0,2973,196.254931719822,2020/10/11 13:45:13+00,,,,,,,,,,,,,,,,,,,,,
-78.8506885339309,42.9368423531232,0,0,2974,196.099085098474,2020/10/11 13:45:15+00,,,,,,,,,,,,,,,,,,,,,
-78.8506829180558,42.9368663672758,0,0,2975,196.310626717709,2020/10/11 13:45:17+00,,,,,,,,,,,,,,,,,,,,,
-78.8506797329326,42.9368889565048,0,0,2976,196.149371191589,2020/10/11 13:45:19+00,,,,,,,,,,,,,,,,,,,,,
-78.8506794814755,42.9369135993001,0,0,2977,196.334915745586,2020/10/11 13:45:21+00,,,,,,,,,,,,,,,,,,,,,
-78.8506772183616,42.936939667019,0,0,2978,196.276562147525,2020/10/11 13:45:23+00,,,,,,,,,,,,,,,,,,,,,
-78.8506717701245,42.9369683750374,0,0,2979,196.361954020555,2020/10/11 13:45:25+00,,,,,,,,,,,,,,,,,,,,,
-78.8506654836972,42.9369953647656,0,0,2980,196.314654997337,2020/10/11 13:45:27+00,,,,,,,,,,,,,,,,,,,,,
-78.850665148421,42.9370206362036,0,0,2981,196.388405940618,2020/10/11 13:45:29+00,,,,,,,,,,,,,,,,,,,,,
-78.8506659027923,42.9370424710614,0,0,2982,196.280599916539,2020/10/11 13:45:31+00,,,,,,,,,,,,,,,,,,,,,
-78.8506612927456,42.9370679939566,0,0,2983,196.062885517702,2020/10/11 13:45:33+00,,,,,,,,,,,,,,,,,,,,,
-78.8506579399843,42.9370944807706,0,0,2984,196.127929763972,2020/10/11 13:45:35+00,,,,,,,,,,,,,,,,,,,,,
-78.8506530784805,42.9371228116033,0,0,2985,196.135515753931,2020/10/11 13:45:37+00,,,,,,,,,,,,,,,,,,,,,
-78.8506486360718,42.9371481249509,0,0,2986,195.916584534816,2020/10/11 13:45:39+00,,,,,,,,,,,,,,,,,,,,,
-78.8506471273292,42.9371708399085,0,0,2987,195.883393577062,2020/10/11 13:45:41+00,,,,,,,,,,,,,,,,,,,,,
-78.8506436907489,42.9371964047131,0,0,2988,196.122512288609,2020/10/11 13:45:43+00,,,,,,,,,,,,,,,,,,,,,
-78.8506394159783,42.9372222209749,0,0,2989,196.298286186992,2020/10/11 13:45:45+00,,,,,,,,,,,,,,,,,,,,,
-78.8506395836164,42.9372481629652,0,0,2990,196.177594571432,2020/10/11 13:45:47+00,,,,,,,,,,,,,,,,,,,,,
-78.8506405056257,42.9372751526934,0,0,2991,195.90968389525,2020/10/11 13:45:49+00,,,,,,,,,,,,,,,,,,,,,
-78.8506416790922,42.9372972809178,0,0,2992,196.080979428413,2020/10/11 13:45:51+00,,,,,,,,,,,,,,,,,,,,,
-78.8506389130641,42.9373212950704,0,0,2993,195.694137808445,2020/10/11 13:45:53+00,,,,,,,,,,,,,,,,,,,,,
-78.8506344706554,42.9373471951512,0,0,2994,195.610101145583,2020/10/11 13:45:55+00,,,,,,,,,,,,,,,,,,,,,
-78.8506317884464,42.9373740172414,0,0,2995,195.681803070656,2020/10/11 13:45:57+00,,,,,,,,,,,,,,,,,,,,,
-78.8506286871422,42.9374026414407,0,0,2996,195.778062201184,2020/10/11 13:45:59+00,,,,,,,,,,,,,,,,,,,,,
-78.850625502019,42.9374281224263,0,0,2997,195.956406746341,2020/10/11 13:46:01+00,,,,,,,,,,,,,,,,,,,,,
-78.8506171201159,42.9374544416023,0,0,2998,196.018038853386,2020/10/11 13:46:03+00,,,,,,,,,,,,,,,,,,,,,
-78.8506089896698,42.9374830658016,0,0,2999,195.903366487235,2020/10/11 13:46:05+00,,,,,,,,,,,,,,,,,,,,,
-78.850604295804,42.9375113547248,0,0,3000,195.539788300829,2020/10/11 13:46:07+00,,,,,,,,,,,,,,,,,,,,,
-78.8506020326902,42.9375353269679,0,0,3001,195.775118878226,2020/10/11 13:46:09+00,,,,,,,,,,,,,,,,,,,,,
-78.8505983446528,42.9375563655449,0,0,3002,195.699574913946,2020/10/11 13:46:11+00,,,,,,,,,,,,,,,,,,,,,
-78.8505995181192,42.9375793319595,0,0,3003,195.708238743128,2020/10/11 13:46:13+00,,,,,,,,,,,,,,,,,,,,,
-78.850598931386,42.9376101773632,0,0,3004,195.58429742006,2020/10/11 13:46:15+00,,,,,,,,,,,,,,,,,,,,,
-78.8505929802347,42.9376408551288,0,0,3005,195.883603737211,2020/10/11 13:46:17+00,,,,,,,,,,,,,,,,,,,,,
-78.8505863585312,42.9376708204327,0,0,3006,195.71191715049,2020/10/11 13:46:19+00,,,,,,,,,,,,,,,,,,,,,
-78.8505774737139,42.9376985645322,0,0,3007,195.748110801037,2020/10/11 13:46:21+00,,,,,,,,,,,,,,,,,,,,,
-78.8505709358294,42.9377278592837,0,0,3008,195.543350881232,2020/10/11 13:46:23+00,,,,,,,,,,,,,,,,,,,,,
-78.8505662419636,42.9377571121258,0,0,3009,195.4828477746,2020/10/11 13:46:25+00,,,,,,,,,,,,,,,,,,,,,
-78.8505640626688,42.9377860296918,0,0,3010,195.443852180273,2020/10/11 13:46:27+00,,,,,,,,,,,,,,,,,,,,,
-78.8505587820698,42.9378171265525,0,0,3011,195.592667261093,2020/10/11 13:46:29+00,,,,,,,,,,,,,,,,,,,,,
-78.8505541720231,42.9378453316567,0,0,3012,195.533639759324,2020/10/11 13:46:31+00,,,,,,,,,,,,,,,,,,,,,
-78.8505524118234,42.937872656661,0,0,3013,195.390345577274,2020/10/11 13:46:33+00,,,,,,,,,,,,,,,,,,,,,
